Timestamp,Distributor_ID,Power_Demand_kWh
2024-05-10 11:00:00,D1,47.59156700141802
2024-05-10 12:00:00,D1,46.610835504010076
2024-05-10 13:00:00,D1,45.467844865326796
2024-05-10 14:00:00,D1,48.95914892178498
2024-05-10 15:00:00,D1,46.38634786330516
2024-05-10 16:00:00,D1,42.963935564373585
2024-05-10 17:00:00,D1,44.99409155499627
2024-05-10 18:00:00,D1,44.79350403086458
2024-05-10 19:00:00,D1,50.070987709766456
2024-05-10 20:00:00,D1,50.09643296236816
2024-05-10 21:00:00,D1,43.8179512083035
2024-05-10 22:00:00,D1,48.91110561034662
2024-05-10 23:00:00,D1,48.63068609708439
2024-05-11 00:00:00,D1,47.19170118187929
2024-05-11 01:00:00,D1,44.99255146737142
2024-05-11 02:00:00,D1,45.163905314406776
2024-05-11 03:00:00,D1,42.29757501710924
2024-05-11 04:00:00,D1,50.181013118762266
2024-05-11 05:00:00,D1,43.41092982864992
2024-05-11 06:00:00,D1,49.163241744848776
2024-05-11 07:00:00,D1,48.62167081224693
2024-05-11 08:00:00,D1,46.33914605193979
2024-05-11 09:00:00,D1,48.09149337980089
2024-05-11 10:00:00,D1,42.87547107290254
2024-05-11 11:00:00,D1,48.708983353174375
2024-05-11 12:00:00,D1,45.46974052848278
2024-05-11 13:00:00,D1,47.7809579500791
2024-05-11 14:00:00,D1,49.551003894610986
2024-05-11 15:00:00,D1,45.90387624937004
2024-05-11 16:00:00,D1,46.14428159100062
2024-05-11 17:00:00,D1,44.03215281235575
2024-05-11 18:00:00,D1,48.76770019326938
2024-05-11 19:00:00,D1,45.2873231068862
2024-05-11 20:00:00,D1,48.79401495785882
2024-05-11 21:00:00,D1,49.65974867070739
2024-05-11 22:00:00,D1,44.728637715823055
2024-05-11 23:00:00,D1,41.675274949590694
2024-05-12 00:00:00,D1,46.806456440388835
2024-05-12 01:00:00,D1,49.158580138012965
2024-05-12 02:00:00,D1,42.756991612618826
2024-05-12 03:00:00,D1,42.10253442703082
2024-05-12 04:00:00,D1,42.45569665292912
2024-05-12 05:00:00,D1,41.549628027032966
2024-05-12 06:00:00,D1,44.40541311758754
2024-05-12 07:00:00,D1,47.117748059333195
2024-05-12 08:00:00,D1,47.57888012167934
2024-05-12 09:00:00,D1,42.33099169635447
2024-05-12 10:00:00,D1,43.22456315383976
2024-05-12 11:00:00,D1,40.675148765679104
2024-05-12 12:00:00,D1,42.97286573704779
2024-05-12 13:00:00,D1,47.801275673078244
2024-05-12 14:00:00,D1,41.86705040674083
2024-05-12 15:00:00,D1,44.747316556783474
2024-05-12 16:00:00,D1,42.13289404022349
2024-05-12 17:00:00,D1,43.28468572769012
2024-05-12 18:00:00,D1,47.731872508050444
2024-05-12 19:00:00,D1,41.735478346621555
2024-05-12 20:00:00,D1,48.13305555479734
2024-05-12 21:00:00,D1,45.80848771449873
2024-05-12 22:00:00,D1,38.86995168269408
2024-05-12 23:00:00,D1,44.06008359483496
2024-05-13 00:00:00,D1,39.21836982113368
2024-05-13 01:00:00,D1,45.187976351837655
2024-05-13 02:00:00,D1,42.71437036448101
2024-05-13 03:00:00,D1,44.37627070830449
2024-05-13 04:00:00,D1,40.551527518613085
2024-05-13 05:00:00,D1,46.177910655975026
2024-05-13 06:00:00,D1,41.742056848696464
2024-05-13 07:00:00,D1,43.58966939585511
2024-05-13 08:00:00,D1,47.78775350040067
2024-05-13 09:00:00,D1,42.36008823236418
2024-05-13 10:00:00,D1,42.55185433688258
2024-05-13 11:00:00,D1,39.29717361014725
2024-05-13 12:00:00,D1,47.154210924858845
2024-05-13 13:00:00,D1,41.749923823102556
2024-05-13 14:00:00,D1,42.50297579142215
2024-05-13 15:00:00,D1,47.232765125522135
2024-05-13 16:00:00,D1,37.97931264505168
2024-05-13 17:00:00,D1,42.893973696061956
2024-05-13 18:00:00,D1,44.14171081044252
2024-05-13 19:00:00,D1,41.73467425350668
2024-05-13 20:00:00,D1,41.16791793476622
2024-05-13 21:00:00,D1,43.951537021190724
2024-05-13 22:00:00,D1,44.99539137897604
2024-05-13 23:00:00,D1,45.55766164043118
2024-05-14 00:00:00,D1,42.4213850909065
2024-05-14 01:00:00,D1,46.06388759734213
2024-05-14 02:00:00,D1,43.65097533433883
2024-05-14 03:00:00,D1,37.28270966844687
2024-05-14 04:00:00,D1,40.36048161588946
2024-05-14 05:00:00,D1,37.07322437296733
2024-05-14 06:00:00,D1,43.553480718278244
2024-05-14 07:00:00,D1,40.11037635837032
2024-05-14 08:00:00,D1,39.31352941918836
2024-05-14 09:00:00,D1,36.94954057391696
2024-05-14 10:00:00,D1,41.62288257396009
2024-05-14 11:00:00,D1,38.71604414892707
2024-05-14 12:00:00,D1,36.46163618645912
2024-05-14 13:00:00,D1,42.735636780677915
2024-05-14 14:00:00,D1,40.03815939404685
2024-05-14 15:00:00,D1,38.119493404877026
2024-05-14 16:00:00,D1,41.0320550247788
2024-05-14 17:00:00,D1,42.204324097406484
2024-05-14 18:00:00,D1,38.5643640640131
2024-05-14 19:00:00,D1,37.196953770306465
2024-05-14 20:00:00,D1,37.60538938319795
2024-05-14 21:00:00,D1,37.324456399892995
2024-05-14 22:00:00,D1,36.769807138944614
2024-05-14 23:00:00,D1,35.77513970341658
2024-05-15 00:00:00,D1,39.093863784169216
2024-05-15 01:00:00,D1,39.70663692375919
2024-05-15 02:00:00,D1,40.87958834581529
2024-05-15 03:00:00,D1,37.46089238202977
2024-05-15 04:00:00,D1,44.52016837507068
2024-05-15 05:00:00,D1,38.34748218183967
2024-05-15 06:00:00,D1,35.47359159895329
2024-05-15 07:00:00,D1,43.54255423873317
2024-05-15 08:00:00,D1,38.76988332037582
2024-05-15 09:00:00,D1,36.13674829274922
2024-05-15 10:00:00,D1,37.69416519500267
2024-05-15 11:00:00,D1,36.386897951971775
2024-05-15 12:00:00,D1,43.34148226461125
2024-05-15 13:00:00,D1,34.35922803491882
2024-05-15 14:00:00,D1,33.847478412597496
2024-05-15 15:00:00,D1,35.441384710981104
2024-05-15 16:00:00,D1,35.87214620888061
2024-05-15 17:00:00,D1,34.78931546804408
2024-05-15 18:00:00,D1,40.046272477067596
2024-05-15 19:00:00,D1,43.16031681725818
2024-05-15 20:00:00,D1,42.78272347165518
2024-05-15 21:00:00,D1,38.64684327073425
2024-05-15 22:00:00,D1,33.74555419391376
2024-05-15 23:00:00,D1,37.9145065704445
2024-05-16 00:00:00,D1,32.864527629419456
2024-05-16 01:00:00,D1,37.79194735971365
2024-05-16 02:00:00,D1,38.80698778358861
2024-05-16 03:00:00,D1,36.01617964251378
2024-05-16 04:00:00,D1,33.07049691901339
2024-05-16 05:00:00,D1,38.40119290692597
2024-05-16 06:00:00,D1,40.559715710158486
2024-05-16 07:00:00,D1,35.829404350732844
2024-05-16 08:00:00,D1,34.61343049587813
2024-05-16 09:00:00,D1,41.801196627736495
2024-05-16 10:00:00,D1,41.49611103481829
2024-05-16 11:00:00,D1,33.709623377500684
2024-05-16 12:00:00,D1,37.76842065501336
2024-05-16 13:00:00,D1,38.941193711781104
2024-05-16 14:00:00,D1,34.27953210286391
2024-05-16 15:00:00,D1,39.60095100335931
2024-05-16 16:00:00,D1,36.514829727782896
2024-05-16 17:00:00,D1,32.05682110326868
2024-05-16 18:00:00,D1,32.13957540537856
2024-05-16 19:00:00,D1,31.97464159249159
2024-05-16 20:00:00,D1,35.27155025297251
2024-05-16 21:00:00,D1,33.17368071425
2024-05-16 22:00:00,D1,40.55164117452267
2024-05-16 23:00:00,D1,35.61308685693358
2024-05-17 00:00:00,D1,36.563234484586864
2024-05-17 01:00:00,D1,35.91294410066161
2024-05-17 02:00:00,D1,33.364307095180955
2024-05-17 03:00:00,D1,39.74137497621738
2024-05-17 04:00:00,D1,34.34421727073163
2024-05-17 05:00:00,D1,33.02442946312307
2024-05-17 06:00:00,D1,32.479108613709585
2024-05-17 07:00:00,D1,38.13056890674323
2024-05-17 08:00:00,D1,39.15668779706871
2024-05-17 09:00:00,D1,37.080872846976504
2024-05-17 10:00:00,D1,34.18897694186151
2024-05-17 11:00:00,D1,33.91995442784428
2024-05-17 12:00:00,D1,38.00911983501787
2024-05-17 13:00:00,D1,36.17674824736658
2024-05-17 14:00:00,D1,36.8858226674586
2024-05-17 15:00:00,D1,29.62051726444009
2024-05-17 16:00:00,D1,37.83926309899272
2024-05-17 17:00:00,D1,37.96720078267608
2024-05-17 18:00:00,D1,36.413739214019884
2024-05-17 19:00:00,D1,30.907367309573644
2024-05-17 20:00:00,D1,31.619876548115847
2024-05-17 21:00:00,D1,31.86348234987104
2024-05-17 22:00:00,D1,31.69592991312671
2024-05-17 23:00:00,D1,33.149037261845514
2024-05-18 00:00:00,D1,38.6626899267005
2024-05-18 01:00:00,D1,31.811417922479126
2024-05-18 02:00:00,D1,31.597845490066174
2024-05-18 03:00:00,D1,33.29410584065248
2024-05-18 04:00:00,D1,32.00181221161426
2024-05-18 05:00:00,D1,33.150860790952024
2024-05-18 06:00:00,D1,37.74771507159147
2024-05-18 07:00:00,D1,31.87811623803619
2024-05-18 08:00:00,D1,31.12278168832323
2024-05-18 09:00:00,D1,29.51830000747209
2024-05-18 10:00:00,D1,34.23699261831469
2024-05-18 11:00:00,D1,28.8298070992222
2024-05-18 12:00:00,D1,32.194868383077065
2024-05-18 13:00:00,D1,36.95474953213619
2024-05-18 14:00:00,D1,28.37978594066695
2024-05-18 15:00:00,D1,37.38983936865826
2024-05-18 16:00:00,D1,34.61122125952026
2024-05-18 17:00:00,D1,31.129659088430778
2024-05-18 18:00:00,D1,27.654712983364114
2024-05-18 19:00:00,D1,33.67850461171603
2024-05-18 20:00:00,D1,34.334045893684525
2024-05-18 21:00:00,D1,27.593373467511995
2024-05-18 22:00:00,D1,32.01507888572867
2024-05-18 23:00:00,D1,33.58492078272624
2024-05-19 00:00:00,D1,29.170380363908222
2024-05-19 01:00:00,D1,33.0887834943363
2024-05-19 02:00:00,D1,33.09371654547129
2024-05-19 03:00:00,D1,33.753345973084194
2024-05-19 04:00:00,D1,34.305131956829555
2024-05-19 05:00:00,D1,29.82843654097351
2024-05-19 06:00:00,D1,31.74261350530065
2024-05-19 07:00:00,D1,34.921179824103305
2024-05-19 08:00:00,D1,35.44586134022336
2024-05-19 09:00:00,D1,34.992511128361755
2024-05-19 10:00:00,D1,34.17586469065135
2024-05-19 11:00:00,D1,33.536794580078485
2024-05-19 12:00:00,D1,26.653249721699908
2024-05-19 13:00:00,D1,34.11724699586482
2024-05-19 14:00:00,D1,34.50424102893889
2024-05-19 15:00:00,D1,33.80649776529205
2024-05-19 16:00:00,D1,26.06847324763732
2024-05-19 17:00:00,D1,30.798593739042907
2024-05-19 18:00:00,D1,29.51006560584987
2024-05-19 19:00:00,D1,30.705689243884166
2024-05-19 20:00:00,D1,29.159319653966715
2024-05-19 21:00:00,D1,35.1709959140877
2024-05-19 22:00:00,D1,27.887663298910105
2024-05-19 23:00:00,D1,34.97426629496337
2024-05-20 00:00:00,D1,28.11017515297107
2024-05-20 01:00:00,D1,33.222838616861026
2024-05-20 02:00:00,D1,29.78122969482534
2024-05-20 03:00:00,D1,32.9362040590231
2024-05-20 04:00:00,D1,33.409998477478
2024-05-20 05:00:00,D1,26.91281442765223
2024-05-20 06:00:00,D1,30.78403894923816
2024-05-20 07:00:00,D1,30.64259563551773
2024-05-20 08:00:00,D1,34.849159155052064
2024-05-20 09:00:00,D1,30.83177594793787
2024-05-20 10:00:00,D1,25.705203603426895
2024-05-20 11:00:00,D1,34.55942488558198
2024-05-20 12:00:00,D1,25.522047923736164
2024-05-20 13:00:00,D1,26.10506078103876
2024-05-20 14:00:00,D1,32.763489894676475
2024-05-20 15:00:00,D1,31.053547383665148
2024-05-20 16:00:00,D1,33.32545581116885
2024-05-20 17:00:00,D1,31.013490644784113
2024-05-20 18:00:00,D1,25.32011160230023
2024-05-20 19:00:00,D1,26.10632172467824
2024-05-20 20:00:00,D1,28.031142658953137
2024-05-20 21:00:00,D1,27.35002734093082
2024-05-20 22:00:00,D1,26.41206767174487
2024-05-20 23:00:00,D1,26.837030788681098
2024-05-21 00:00:00,D1,28.40518468494711
2024-05-21 01:00:00,D1,26.467950986254564
2024-05-21 02:00:00,D1,29.01102496822523
2024-05-21 03:00:00,D1,25.213251315912142
2024-05-21 04:00:00,D1,30.6009887522957
2024-05-21 05:00:00,D1,31.204605041576993
2024-05-21 06:00:00,D1,28.709288944371085
2024-05-21 07:00:00,D1,28.446152548757013
2024-05-21 08:00:00,D1,27.242328875243253
2024-05-21 09:00:00,D1,32.91972988834834
2024-05-21 10:00:00,D1,30.0750513512097
2024-05-21 11:00:00,D1,31.23275946558541
2024-05-21 12:00:00,D1,24.047408902577686
2024-05-21 13:00:00,D1,29.09228310023908
2024-05-21 14:00:00,D1,28.676523231317997
2024-05-21 15:00:00,D1,23.566961036761974
2024-05-21 16:00:00,D1,30.616806388312867
2024-05-21 17:00:00,D1,28.858812251371038
2024-05-21 18:00:00,D1,32.384892605932805
2024-05-21 19:00:00,D1,26.488571520625
2024-05-21 20:00:00,D1,26.513487586351676
2024-05-21 21:00:00,D1,30.66449067517554
2024-05-21 22:00:00,D1,30.35373032327269
2024-05-21 23:00:00,D1,24.471554555294084
2024-05-22 00:00:00,D1,23.411352076128107
2024-05-22 01:00:00,D1,24.18379983814124
2024-05-22 02:00:00,D1,30.097768071363323
2024-05-22 03:00:00,D1,30.66713957876553
2024-05-22 04:00:00,D1,30.435580473890052
2024-05-22 05:00:00,D1,27.25256184977439
2024-05-22 06:00:00,D1,31.94764953406622
2024-05-22 07:00:00,D1,26.807042097732985
2024-05-22 08:00:00,D1,26.100466431251977
2024-05-22 09:00:00,D1,24.516927977881082
2024-05-22 10:00:00,D1,23.3433140448077
2024-05-22 11:00:00,D1,31.73070070416686
2024-05-22 12:00:00,D1,24.702663421359404
2024-05-22 13:00:00,D1,30.289078716240425
2024-05-22 14:00:00,D1,32.759695322785696
2024-05-22 15:00:00,D1,28.082704048577995
2024-05-22 16:00:00,D1,32.358389256389984
2024-05-22 17:00:00,D1,24.09305371063262
2024-05-22 18:00:00,D1,31.56972640456774
2024-05-22 19:00:00,D1,30.525862777589925
2024-05-22 20:00:00,D1,28.547318660521945
2024-05-22 21:00:00,D1,31.098635110322093
2024-05-22 22:00:00,D1,30.87804325361489
2024-05-22 23:00:00,D1,30.54242089661117
2024-05-23 00:00:00,D1,27.307645786403018
2024-05-23 01:00:00,D1,28.648564762722273
2024-05-23 02:00:00,D1,25.99427958668698
2024-05-23 03:00:00,D1,29.545194761966588
2024-05-23 04:00:00,D1,30.629316354546024
2024-05-23 05:00:00,D1,24.690869306273125
2024-05-23 06:00:00,D1,32.533976530163095
2024-05-23 07:00:00,D1,29.630890996763405
2024-05-23 08:00:00,D1,26.541115825996766
2024-05-23 09:00:00,D1,25.120646493345184
2024-05-23 10:00:00,D1,27.10337477909321
2024-05-23 11:00:00,D1,29.011108944002583
2024-05-23 12:00:00,D1,31.14487401549723
2024-05-23 13:00:00,D1,25.624266978490233
2024-05-23 14:00:00,D1,24.757932012809313
2024-05-23 15:00:00,D1,25.85869103779984
2024-05-23 16:00:00,D1,25.534046374456295
2024-05-23 17:00:00,D1,24.840126200395034
2024-05-23 18:00:00,D1,25.20623105412177
2024-05-23 19:00:00,D1,25.780940846395776
2024-05-23 20:00:00,D1,24.475297987709176
2024-05-23 21:00:00,D1,28.128095822875732
2024-05-23 22:00:00,D1,30.06295874040717
2024-05-23 23:00:00,D1,30.312162421450104
2024-05-24 00:00:00,D1,26.083502450393464
2024-05-24 01:00:00,D1,29.61857942771018
2024-05-24 02:00:00,D1,31.29421408092968
2024-05-24 03:00:00,D1,28.347806649249044
2024-05-24 04:00:00,D1,30.558952172173
2024-05-24 05:00:00,D1,28.752633317618464
2024-05-24 06:00:00,D1,26.656420020408888
2024-05-24 07:00:00,D1,31.257060586141794
2024-05-24 08:00:00,D1,23.10364069055698
2024-05-24 09:00:00,D1,31.75867211539208
2024-05-24 10:00:00,D1,29.562198307781188
2024-05-24 11:00:00,D1,32.09731269835519
2024-05-24 12:00:00,D1,31.548896917757734
2024-05-24 13:00:00,D1,23.077585654986727
2024-05-24 14:00:00,D1,28.89473500953327
2024-05-24 15:00:00,D1,23.4778529785363
2024-05-24 16:00:00,D1,23.46620951186222
2024-05-24 17:00:00,D1,29.509971720113903
2024-05-24 18:00:00,D1,23.388106493107998
2024-05-24 19:00:00,D1,31.410546740186867
2024-05-24 20:00:00,D1,28.538734684015264
2024-05-24 21:00:00,D1,30.492710613736552
2024-05-24 22:00:00,D1,30.387974142031734
2024-05-24 23:00:00,D1,26.317377655630438
2024-05-25 00:00:00,D1,23.68926304926037
2024-05-25 01:00:00,D1,31.162879201822314
2024-05-25 02:00:00,D1,30.008158680190107
2024-05-25 03:00:00,D1,26.478575329006873
2024-05-25 04:00:00,D1,28.768889664644206
